route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
GYBR-2629,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-2630,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-2675,GYBR,"Gympie North line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
IPBR-2512,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2519,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2520,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2527,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2629,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2630,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2675,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2680,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-2681,IPBR,"Ipswich line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2512,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2519,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2520,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2527,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2629,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2630,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-2675,IPCA,"Ipswich line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2512,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2519,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2520,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2527,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2629,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2630,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-2675,IPNA,"Ipswich line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRP-2512,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRP-2519,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRP-2629,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRP-2630,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-2512,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-2519,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-2520,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-2527,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-2675,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-2680,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-2681,IPRW,"Ipswich line - Rosewood line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
N100-2624,N100,"Valley - Forest Lake NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N100,8DC63F,000000
N111-2624,N111,"Valley - Eight Mile Plains NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N111,8DC63F,000000
N130-2624,N130,"Valley - Algester/Parkinson NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N130,8DC63F,000000
N154-2624,N154,"City/Valley - Browns Plains NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N154,8DC63F,000000
N184-2624,N184,"Valley - Garden City NightLink via Cavendish Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N184,8DC63F,000000
N199-2624,N199,"West End - Teneriffe Ferry NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N199,8DC63F,000000
N200-2624,N200,"Valley - Carindale Heights NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N200,8DC63F,000000
N226-2624,N226,"Valley - Wynnum NightLink via Bulimba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N226,8DC63F,000000
N250-2593,N250,"Fortitude Valley - Victoria Pt",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N250,8DC63F,000000
N310-2591,N310,"City - Sandgate (NightLink)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N310,8DC63F,000000
N339-2624,N339,"Valley - Bracken Ridge NightLink via Chermside",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N339,8DC63F,000000
N345-2624,N345,"Aspley - Valley NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N345,8DC63F,000000
N385-2624,N385,"Valley - The Gap NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N385,8DC63F,000000
N392-2624,N392,"Valley - Ferny Grove NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N392,8DC63F,000000
N413-2624,N413,"Valley - St Lucia NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N413,8DC63F,000000
N449-2624,N449,"Valley - Riverhills NightLink via Indooroopilly",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N449,8DC63F,000000
N555-2639,N555,"Fortitude Valley - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N555,8DC63F,000000
